handwritten,rules,cost-filter,no-dup-vars,sub-prog,split-phase,bench,id,variable,value
False,t2.json,0,True,False,False,mat-mul,275,impr_cost,
False,t2.json,0,False,True,True,q-prod,276,time,Timed out.
False,t2.json,0,False,True,True,q-prod,276,cost,-1.0
False,t2.json,0,False,True,True,q-prod,276,phase_1_n,8
False,t2.json,0,False,True,True,q-prod,276,phase_2_n,257554
False,t2.json,0,False,True,True,q-prod,276,impr_cost,
False,t2.json,0,False,True,True,2d-conv,277,time,Timed out.
False,t2.json,0,False,True,True,2d-conv,277,cost,-1.0
False,t2.json,0,False,True,True,2d-conv,277,phase_1_n,16
False,t2.json,0,False,True,True,2d-conv,277,phase_2_n,257554
False,t2.json,0,False,True,True,2d-conv,277,impr_cost,
False,t2.json,0,False,True,True,mat-mul,278,time,379.5416669845581
False,t2.json,0,False,True,True,mat-mul,278,cost,4.156000000000001
False,t2.json,0,False,True,True,mat-mul,278,phase_1_n,4
False,t2.json,0,False,True,True,mat-mul,278,phase_2_n,257554
False,t2.json,0,False,True,True,mat-mul,278,impr_cost,0.7919999999999998
False,t2.json,0,False,True,False,q-prod,279,time,208.4549844264984
False,t2.json,0,False,True,False,q-prod,279,cost,64.592
False,t2.json,0,False,True,False,q-prod,279,phase_1_n,8
False,t2.json,0,False,True,False,q-prod,279,phase_2_n,
False,t2.json,0,False,True,False,q-prod,279,impr_cost,
False,t2.json,0,False,True,False,2d-conv,280,time,249.96154165267944
False,t2.json,0,False,True,False,2d-conv,280,cost,29.747999999999998
False,t2.json,0,False,True,False,2d-conv,280,phase_1_n,16
False,t2.json,0,False,True,False,2d-conv,280,phase_2_n,
False,t2.json,0,False,True,False,2d-conv,280,impr_cost,
False,t2.json,0,False,True,False,mat-mul,281,time,18.583359718322754
False,t2.json,0,False,True,False,mat-mul,281,cost,4.948
False,t2.json,0,False,True,False,mat-mul,281,phase_1_n,4
False,t2.json,0,False,True,False,mat-mul,281,phase_2_n,
False,t2.json,0,False,True,False,mat-mul,281,impr_cost,
False,t2.json,0,False,False,True,q-prod,282,time,Timed out.
False,t2.json,0,False,False,True,q-prod,282,cost,-1.0
False,t2.json,0,False,False,True,q-prod,282,phase_1_n,4612
False,t2.json,0,False,False,True,q-prod,282,phase_2_n,257554
False,t2.json,0,False,False,True,q-prod,282,impr_cost,
False,t2.json,0,False,False,True,2d-conv,283,time,Timed out.
False,t2.json,0,False,False,True,2d-conv,283,cost,-1.0
False,t2.json,0,False,False,True,2d-conv,283,phase_1_n,4612
False,t2.json,0,False,False,True,2d-conv,283,phase_2_n,257554
False,t2.json,0,False,False,True,2d-conv,283,impr_cost,
False,t2.json,0,False,False,True,mat-mul,284,time,12.176312685012817
False,t2.json,0,False,False,True,mat-mul,284,cost,4.156000000000001
False,t2.json,0,False,False,True,mat-mul,284,phase_1_n,4612
False,t2.json,0,False,False,True,mat-mul,284,phase_2_n,257554
False,t2.json,0,False,False,True,mat-mul,284,impr_cost,0.0
False,t2.json,0,False,False,False,q-prod,285,time,364.81495332717896
False,t2.json,0,False,False,False,q-prod,285,cost,65.13900000000001
False,t2.json,0,False,False,False,q-prod,285,phase_1_n,4612
False,t2.json,0,False,False,False,q-prod,285,phase_2_n,
False,t2.json,0,False,False,False,q-prod,285,impr_cost,
False,t2.json,0,False,False,False,2d-conv,286,time,364.5716552734375
False,t2.json,0,False,False,False,2d-conv,286,cost,26.200000000000003
False,t2.json,0,False,False,False,2d-conv,286,phase_1_n,4612
False,t2.json,0,False,False,False,2d-conv,286,phase_2_n,
False,t2.json,0,False,False,False,2d-conv,286,impr_cost,
False,t2.json,0,False,False,False,mat-mul,287,time,7.718493461608887
False,t2.json,0,False,False,False,mat-mul,287,cost,4.156000000000001
False,t2.json,0,False,False,False,mat-mul,287,phase_1_n,4612
False,t2.json,0,False,False,False,mat-mul,287,phase_2_n,
False,t2.json,0,False,False,False,mat-mul,287,impr_cost,
False,t2.json,1,True,True,True,q-prod,288,time,369.656925201416
False,t2.json,1,True,True,True,q-prod,288,cost,62.454
False,t2.json,1,True,True,True,q-prod,288,phase_1_n,8
False,t2.json,1,True,True,True,q-prod,288,phase_2_n,2860
False,t2.json,1,True,True,True,q-prod,288,impr_cost,12.144000000000013
False,t2.json,1,True,True,True,2d-conv,289,time,364.9966826438904
False,t2.json,1,True,True,True,2d-conv,289,cost,30.199999999999996
False,t2.json,1,True,True,True,2d-conv,289,phase_1_n,16
False,t2.json,1,True,True,True,2d-conv,289,phase_2_n,2860
False,t2.json,1,True,True,True,2d-conv,289,impr_cost,15.548000000000009
False,t2.json,1,True,True,True,mat-mul,290,time,457.76312232017517
False,t2.json,1,True,True,True,mat-mul,290,cost,4.156000000000001
False,t2.json,1,True,True,True,mat-mul,290,phase_1_n,4
False,t2.json,1,True,True,True,mat-mul,290,phase_2_n,2860
False,t2.json,1,True,True,True,mat-mul,290,impr_cost,2.792
False,t2.json,1,True,True,False,q-prod,291,time,5.22293758392334
False,t2.json,1,True,True,False,q-prod,291,cost,74.59800000000001
False,t2.json,1,True,True,False,q-prod,291,phase_1_n,8
False,t2.json,1,True,True,False,q-prod,291,phase_2_n,
False,t2.json,1,True,True,False,q-prod,291,impr_cost,
False,t2.json,1,True,True,False,2d-conv,292,time,3.6633965969085693
False,t2.json,1,True,True,False,2d-conv,292,cost,45.748000000000005
False,t2.json,1,True,True,False,2d-conv,292,phase_1_n,16
False,t2.json,1,True,True,False,2d-conv,292,phase_2_n,
False,t2.json,1,True,True,False,2d-conv,292,impr_cost,
False,t2.json,1,True,True,False,mat-mul,293,time,3.2210283279418945
False,t2.json,1,True,True,False,mat-mul,293,cost,6.948
False,t2.json,1,True,True,False,mat-mul,293,phase_1_n,4
False,t2.json,1,True,True,False,mat-mul,293,phase_2_n,
False,t2.json,1,True,True,False,mat-mul,293,impr_cost,
False,t2.json,1,True,False,True,q-prod,294,time,Timed out.
False,t2.json,1,True,False,True,q-prod,294,cost,-1.0
False,t2.json,1,True,False,True,q-prod,294,phase_1_n,484
False,t2.json,1,True,False,True,q-prod,294,phase_2_n,2860
False,t2.json,1,True,False,True,q-prod,294,impr_cost,
False,t2.json,1,True,False,True,2d-conv,295,time,Timed out.
False,t2.json,1,True,False,True,2d-conv,295,cost,-1.0
False,t2.json,1,True,False,True,2d-conv,295,phase_1_n,484
False,t2.json,1,True,False,True,2d-conv,295,phase_2_n,2860
False,t2.json,1,True,False,True,2d-conv,295,impr_cost,
False,t2.json,1,True,False,True,mat-mul,296,time,4.033819675445557
False,t2.json,1,True,False,True,mat-mul,296,cost,4.156000000000001
False,t2.json,1,True,False,True,mat-mul,296,phase_1_n,484
False,t2.json,1,True,False,True,mat-mul,296,phase_2_n,2860
False,t2.json,1,True,False,True,mat-mul,296,impr_cost,1.9999999999999982
False,t2.json,1,True,False,False,q-prod,297,time,4.748215675354004
False,t2.json,1,True,False,False,q-prod,297,cost,69.87199999999999
False,t2.json,1,True,False,False,q-prod,297,phase_1_n,484
False,t2.json,1,True,False,False,q-prod,297,phase_2_n,
False,t2.json,1,True,False,False,q-prod,297,impr_cost,
False,t2.json,1,True,False,False,2d-conv,298,time,3.5271155834198
False,t2.json,1,True,False,False,2d-conv,298,cost,42.199999999999996
False,t2.json,1,True,False,False,2d-conv,298,phase_1_n,484
False,t2.json,1,True,False,False,2d-conv,298,phase_2_n,
False,t2.json,1,True,False,False,2d-conv,298,impr_cost,
False,t2.json,1,True,False,False,mat-mul,299,time,3.1857316493988037
False,t2.json,1,True,False,False,mat-mul,299,cost,6.155999999999999
False,t2.json,1,True,False,False,mat-mul,299,phase_1_n,484
False,t2.json,1,True,False,False,mat-mul,299,phase_2_n,
False,t2.json,1,True,False,False,mat-mul,299,impr_cost,
False,t2.json,1,False,True,True,q-prod,300,time,438.56456661224365
False,t2.json,1,False,True,True,q-prod,300,cost,61.846000000000004
False,t2.json,1,False,True,True,q-prod,300,phase_1_n,8
False,t2.json,1,False,True,True,q-prod,300,phase_2_n,259826
False,t2.json,1,False,True,True,q-prod,300,impr_cost,11.74600000000001
False,t2.json,1,False,True,True,2d-conv,301,time,379.35345125198364
False,t2.json,1,False,True,True,2d-conv,301,cost,30.199999999999996
False,t2.json,1,False,True,True,2d-conv,301,phase_1_n,16
False,t2.json,1,False,True,True,2d-conv,301,phase_2_n,259826
False,t2.json,1,False,True,True,2d-conv,301,impr_cost,7.547999999999995
False,t2.json,1,False,True,True,mat-mul,302,time,366.65053963661194
False,t2.json,1,False,True,True,mat-mul,302,cost,4.156000000000001
False,t2.json,1,False,True,True,mat-mul,302,phase_1_n,4
False,t2.json,1,False,True,True,mat-mul,302,phase_2_n,259826
False,t2.json,1,False,True,True,mat-mul,302,impr_cost,2.792
False,t2.json,1,False,True,False,q-prod,303,time,77.7811381816864
False,t2.json,1,False,True,False,q-prod,303,cost,73.59200000000001
False,t2.json,1,False,True,False,q-prod,303,phase_1_n,8
False,t2.json,1,False,True,False,q-prod,303,phase_2_n,
False,t2.json,1,False,True,False,q-prod,303,impr_cost,
False,t2.json,1,False,True,False,2d-conv,304,time,18.24722981452942
False,t2.json,1,False,True,False,2d-conv,304,cost,37.74799999999999
False,t2.json,1,False,True,False,2d-conv,304,phase_1_n,16
False,t2.json,1,False,True,False,2d-conv,304,phase_2_n,
False,t2.json,1,False,True,False,2d-conv,304,impr_cost,
False,t2.json,1,False,True,False,mat-mul,305,time,5.442011833190918
False,t2.json,1,False,True,False,mat-mul,305,cost,6.948
False,t2.json,1,False,True,False,mat-mul,305,phase_1_n,4
False,t2.json,1,False,True,False,mat-mul,305,phase_2_n,
False,t2.json,1,False,True,False,mat-mul,305,impr_cost,
False,t2.json,1,False,False,True,q-prod,306,time,398.17937302589417
False,t2.json,1,False,False,True,q-prod,306,cost,63.87199999999999
False,t2.json,1,False,False,True,q-prod,306,phase_1_n,2340
False,t2.json,1,False,False,True,q-prod,306,phase_2_n,259826
False,t2.json,1,False,False,True,q-prod,306,impr_cost,4.999999999999993
False,t2.json,1,False,False,True,2d-conv,307,time,371.7971832752228
False,t2.json,1,False,False,True,2d-conv,307,cost,28.200000000000003
False,t2.json,1,False,False,True,2d-conv,307,phase_1_n,2340
False,t2.json,1,False,False,True,2d-conv,307,phase_2_n,259826
False,t2.json,1,False,False,True,2d-conv,307,impr_cost,5.999999999999993
False,t2.json,1,False,False,True,mat-mul,308,time,8.670718431472778
False,t2.json,1,False,False,True,mat-mul,308,cost,4.156000000000001
False,t2.json,1,False,False,True,mat-mul,308,phase_1_n,2340
False,t2.json,1,False,False,True,mat-mul,308,phase_2_n,259826
False,t2.json,1,False,False,True,mat-mul,308,impr_cost,1.9999999999999982
False,t2.json,1,False,False,False,q-prod,309,time,39.040154457092285
False,t2.json,1,False,False,False,q-prod,309,cost,68.87199999999999
False,t2.json,1,False,False,False,q-prod,309,phase_1_n,2340
False,t2.json,1,False,False,False,q-prod,309,phase_2_n,
False,t2.json,1,False,False,False,q-prod,309,impr_cost,
False,t2.json,1,False,False,False,2d-conv,310,time,11.181682109832764
False,t2.json,1,False,False,False,2d-conv,310,cost,34.199999999999996
False,t2.json,1,False,False,False,2d-conv,310,phase_1_n,2340
False,t2.json,1,False,False,False,2d-conv,310,phase_2_n,
False,t2.json,1,False,False,False,2d-conv,310,impr_cost,
False,t2.json,1,False,False,False,mat-mul,311,time,4.29591703414917
False,t2.json,1,False,False,False,mat-mul,311,cost,6.155999999999999
False,t2.json,1,False,False,False,mat-mul,311,phase_1_n,2340
False,t2.json,1,False,False,False,mat-mul,311,phase_2_n,
False,t2.json,1,False,False,False,mat-mul,311,impr_cost,
False,t2.json,10,True,True,True,q-prod,312,time,366.05879759788513
False,t2.json,10,True,True,True,q-prod,312,cost,62.454
False,t2.json,10,True,True,True,q-prod,312,phase_1_n,8
False,t2.json,10,True,True,True,q-prod,312,phase_2_n,2922
False,t2.json,10,True,True,True,q-prod,312,impr_cost,12.144000000000013
False,t2.json,10,True,True,True,2d-conv,313,time,373.9278440475464
False,t2.json,10,True,True,True,2d-conv,313,cost,30.199999999999996
False,t2.json,10,True,True,True,2d-conv,313,phase_1_n,16
False,t2.json,10,True,True,True,2d-conv,313,phase_2_n,2922
False,t2.json,10,True,True,True,2d-conv,313,impr_cost,15.548000000000009
False,t2.json,10,True,True,True,mat-mul,314,time,Timed out.
False,t2.json,10,True,True,True,mat-mul,314,cost,-1.0
False,t2.json,10,True,True,True,mat-mul,314,phase_1_n,4
False,t2.json,10,True,True,True,mat-mul,314,phase_2_n,2922
False,t2.json,10,True,True,True,mat-mul,314,impr_cost,
False,t2.json,10,True,True,False,q-prod,315,time,4.682912588119507
False,t2.json,10,True,True,False,q-prod,315,cost,74.59800000000001
False,t2.json,10,True,True,False,q-prod,315,phase_1_n,8
False,t2.json,10,True,True,False,q-prod,315,phase_2_n,
False,t2.json,10,True,True,False,q-prod,315,impr_cost,
False,t2.json,10,True,True,False,2d-conv,316,time,3.5312089920043945
False,t2.json,10,True,True,False,2d-conv,316,cost,45.748000000000005
False,t2.json,10,True,True,False,2d-conv,316,phase_1_n,16
False,t2.json,10,True,True,False,2d-conv,316,phase_2_n,
False,t2.json,10,True,True,False,2d-conv,316,impr_cost,
False,t2.json,10,True,True,False,mat-mul,317,time,3.2150697708129883
False,t2.json,10,True,True,False,mat-mul,317,cost,6.948
False,t2.json,10,True,True,False,mat-mul,317,phase_1_n,4
False,t2.json,10,True,True,False,mat-mul,317,phase_2_n,
False,t2.json,10,True,True,False,mat-mul,317,impr_cost,
False,t2.json,10,True,False,True,q-prod,318,time,394.72858214378357
False,t2.json,10,True,False,True,q-prod,318,cost,63.87199999999999
False,t2.json,10,True,False,True,q-prod,318,phase_1_n,422
False,t2.json,10,True,False,True,q-prod,318,phase_2_n,2922
False,t2.json,10,True,False,True,q-prod,318,impr_cost,5.999999999999993
False,t2.json,10,True,False,True,2d-conv,319,time,369.4134976863861
False,t2.json,10,True,False,True,2d-conv,319,cost,30.2
False,t2.json,10,True,False,True,2d-conv,319,phase_1_n,422
False,t2.json,10,True,False,True,2d-conv,319,phase_2_n,2922
False,t2.json,10,True,False,True,2d-conv,319,impr_cost,11.999999999999996
False,t2.json,10,True,False,True,mat-mul,320,time,373.87286043167114
False,t2.json,10,True,False,True,mat-mul,320,cost,4.156000000000001
False,t2.json,10,True,False,True,mat-mul,320,phase_1_n,422
False,t2.json,10,True,False,True,mat-mul,320,phase_2_n,2922
False,t2.json,10,True,False,True,mat-mul,320,impr_cost,1.9999999999999982
False,t2.json,10,True,False,False,q-prod,321,time,4.489304780960083
False,t2.json,10,True,False,False,q-prod,321,cost,69.87199999999999
False,t2.json,10,True,False,False,q-prod,321,phase_1_n,422
False,t2.json,10,True,False,False,q-prod,321,phase_2_n,
False,t2.json,10,True,False,False,q-prod,321,impr_cost,
False,t2.json,10,True,False,False,2d-conv,322,time,3.5031442642211914
False,t2.json,10,True,False,False,2d-conv,322,cost,42.199999999999996
False,t2.json,10,True,False,False,2d-conv,322,phase_1_n,422
False,t2.json,10,True,False,False,2d-conv,322,phase_2_n,
False,t2.json,10,True,False,False,2d-conv,322,impr_cost,
False,t2.json,10,True,False,False,mat-mul,323,time,3.1982550621032715
False,t2.json,10,True,False,False,mat-mul,323,cost,6.155999999999999
False,t2.json,10,True,False,False,mat-mul,323,phase_1_n,422
False,t2.json,10,True,False,False,mat-mul,323,phase_2_n,
False,t2.json,10,True,False,False,mat-mul,323,impr_cost,
False,t2.json,10,False,True,True,q-prod,324,time,367.9627366065979
False,t2.json,10,False,True,True,q-prod,324,cost,58.846000000000004
False,t2.json,10,False,True,True,q-prod,324,phase_1_n,8
False,t2.json,10,False,True,True,q-prod,324,phase_2_n,260987
False,t2.json,10,False,True,True,q-prod,324,impr_cost,15.75
False,t2.json,10,False,True,True,2d-conv,325,time,364.95994997024536
False,t2.json,10,False,True,True,2d-conv,325,cost,30.199999999999996
False,t2.json,10,False,True,True,2d-conv,325,phase_1_n,16
False,t2.json,10,False,True,True,2d-conv,325,phase_2_n,260987
False,t2.json,10,False,True,True,2d-conv,325,impr_cost,15.552
False,t2.json,10,False,True,True,mat-mul,326,time,364.48724031448364
False,t2.json,10,False,True,True,mat-mul,326,cost,4.156000000000001
False,t2.json,10,False,True,True,mat-mul,326,phase_1_n,4
False,t2.json,10,False,True,True,mat-mul,326,phase_2_n,260987
False,t2.json,10,False,True,True,mat-mul,326,impr_cost,2.792
False,t2.json,10,False,True,False,q-prod,327,time,7.021783113479614
False,t2.json,10,False,True,False,q-prod,327,cost,74.596
False,t2.json,10,False,True,False,q-prod,327,phase_1_n,8
False,t2.json,10,False,True,False,q-prod,327,phase_2_n,
False,t2.json,10,False,True,False,q-prod,327,impr_cost,
False,t2.json,10,False,True,False,2d-conv,328,time,4.1698243618011475
False,t2.json,10,False,True,False,2d-conv,328,cost,45.751999999999995
False,t2.json,10,False,True,False,2d-conv,328,phase_1_n,16
False,t2.json,10,False,True,False,2d-conv,328,phase_2_n,
False,t2.json,10,False,True,False,2d-conv,328,impr_cost,
False,t2.json,10,False,True,False,mat-mul,329,time,3.3273391723632812
False,t2.json,10,False,True,False,mat-mul,329,cost,6.948
False,t2.json,10,False,True,False,mat-mul,329,phase_1_n,4
False,t2.json,10,False,True,False,mat-mul,329,phase_2_n,
False,t2.json,10,False,True,False,mat-mul,329,impr_cost,
False,t2.json,10,False,False,True,q-prod,330,time,366.07762908935547
False,t2.json,10,False,False,True,q-prod,330,cost,57.87199999999999
False,t2.json,10,False,False,True,q-prod,330,phase_1_n,1179
False,t2.json,10,False,False,True,q-prod,330,phase_2_n,260987
False,t2.json,10,False,False,True,q-prod,330,impr_cost,11.999999999999993
False,t2.json,10,False,False,True,2d-conv,331,time,364.674204826355
False,t2.json,10,False,False,True,2d-conv,331,cost,30.2
False,t2.json,10,False,False,True,2d-conv,331,phase_1_n,1179
False,t2.json,10,False,False,True,2d-conv,331,phase_2_n,260987
False,t2.json,10,False,False,True,2d-conv,331,impr_cost,11.999999999999996
False,t2.json,10,False,False,True,mat-mul,332,time,25.268342971801758
False,t2.json,10,False,False,True,mat-mul,332,cost,4.156000000000001
False,t2.json,10,False,False,True,mat-mul,332,phase_1_n,1179
False,t2.json,10,False,False,True,mat-mul,332,phase_2_n,260987
False,t2.json,10,False,False,True,mat-mul,332,impr_cost,1.9999999999999982
False,t2.json,10,False,False,False,q-prod,333,time,6.022340297698975
False,t2.json,10,False,False,False,q-prod,333,cost,69.87199999999999
False,t2.json,10,False,False,False,q-prod,333,phase_1_n,1179
False,t2.json,10,False,False,False,q-prod,333,phase_2_n,
False,t2.json,10,False,False,False,q-prod,333,impr_cost,
False,t2.json,10,False,False,False,2d-conv,334,time,3.8029770851135254
False,t2.json,10,False,False,False,2d-conv,334,cost,42.199999999999996
False,t2.json,10,False,False,False,2d-conv,334,phase_1_n,1179
False,t2.json,10,False,False,False,2d-conv,334,phase_2_n,
False,t2.json,10,False,False,False,2d-conv,334,impr_cost,
False,t2.json,10,False,False,False,mat-mul,335,time,3.2050275802612305
False,t2.json,10,False,False,False,mat-mul,335,cost,6.155999999999999
False,t2.json,10,False,False,False,mat-mul,335,phase_1_n,1179
False,t2.json,10,False,False,False,mat-mul,335,phase_2_n,
False,t2.json,10,False,False,False,mat-mul,335,impr_cost,
False,t2.json,,True,True,True,q-prod,336,time,244.3359613418579
False,t2.json,,True,True,True,q-prod,336,cost,597.163
False,t2.json,,True,True,True,q-prod,336,phase_1_n,6
False,t2.json,,True,True,True,q-prod,336,phase_2_n,0
False,t2.json,,True,True,True,q-prod,336,impr_cost,0.0
False,t2.json,,True,True,True,2d-conv,337,time,Timed out.
False,t2.json,,True,True,True,2d-conv,337,cost,-1.0
False,t2.json,,True,True,True,2d-conv,337,phase_1_n,
False,t2.json,,True,True,True,2d-conv,337,phase_2_n,
False,t2.json,,True,True,True,2d-conv,337,impr_cost,
False,t2.json,,True,True,True,mat-mul,338,time,122.78475403785706
False,t2.json,,True,True,True,mat-mul,338,cost,6.948
False,t2.json,,True,True,True,mat-mul,338,phase_1_n,4
False,t2.json,,True,True,True,mat-mul,338,phase_2_n,0
False,t2.json,,True,True,True,mat-mul,338,impr_cost,0.0
False,t2.json,,True,True,False,q-prod,339,time,244.3583369255066
False,t2.json,,True,True,False,q-prod,339,cost,597.163
False,t2.json,,True,True,False,q-prod,339,phase_1_n,6
False,t2.json,,True,True,False,q-prod,339,phase_2_n,
False,t2.json,,True,True,False,q-prod,339,impr_cost,
False,t2.json,,True,True,False,2d-conv,340,time,Timed out.
False,t2.json,,True,True,False,2d-conv,340,cost,-1.0
False,t2.json,,True,True,False,2d-conv,340,phase_1_n,
False,t2.json,,True,True,False,2d-conv,340,phase_2_n,
False,t2.json,,True,True,False,2d-conv,340,impr_cost,
False,t2.json,,True,True,False,mat-mul,341,time,122.77555322647095
False,t2.json,,True,True,False,mat-mul,341,cost,6.948
False,t2.json,,True,True,False,mat-mul,341,phase_1_n,4
False,t2.json,,True,True,False,mat-mul,341,phase_2_n,
False,t2.json,,True,True,False,mat-mul,341,impr_cost,
False,t2.json,,True,False,True,q-prod,342,time,363.98885893821716
False,t2.json,,True,False,True,q-prod,342,cost,597.0640000000001
False,t2.json,,True,False,True,q-prod,342,phase_1_n,262165
False,t2.json,,True,False,True,q-prod,342,phase_2_n,0
False,t2.json,,True,False,True,q-prod,342,impr_cost,0.0
False,t2.json,,True,False,True,2d-conv,343,time,364.07849955558777
False,t2.json,,True,False,True,2d-conv,343,cost,462.64699999999993
False,t2.json,,True,False,True,2d-conv,343,phase_1_n,262165
False,t2.json,,True,False,True,2d-conv,343,phase_2_n,0
False,t2.json,,True,False,True,2d-conv,343,impr_cost,0.0
False,t2.json,,True,False,True,mat-mul,344,time,363.0713617801666
False,t2.json,,True,False,True,mat-mul,344,cost,6.948
False,t2.json,,True,False,True,mat-mul,344,phase_1_n,262165
False,t2.json,,True,False,True,mat-mul,344,phase_2_n,0
False,t2.json,,True,False,True,mat-mul,344,impr_cost,0.0
False,t2.json,,True,False,False,q-prod,345,time,364.0046305656433
False,t2.json,,True,False,False,q-prod,345,cost,597.0640000000001
False,t2.json,,True,False,False,q-prod,345,phase_1_n,262165
False,t2.json,,True,False,False,q-prod,345,phase_2_n,
False,t2.json,,True,False,False,q-prod,345,impr_cost,
False,t2.json,,True,False,False,2d-conv,346,time,364.10334491729736
False,t2.json,,True,False,False,2d-conv,346,cost,462.64699999999993
False,t2.json,,True,False,False,2d-conv,346,phase_1_n,262165
False,t2.json,,True,False,False,2d-conv,346,phase_2_n,
False,t2.json,,True,False,False,2d-conv,346,impr_cost,
False,t2.json,,True,False,False,mat-mul,347,time,363.08551812171936
False,t2.json,,True,False,False,mat-mul,347,cost,6.948
False,t2.json,,True,False,False,mat-mul,347,phase_1_n,262165
False,t2.json,,True,False,False,mat-mul,347,phase_2_n,
False,t2.json,,True,False,False,mat-mul,347,impr_cost,
False,t2.json,,False,True,True,q-prod,348,time,244.29570150375366
False,t2.json,,False,True,True,q-prod,348,cost,597.163
False,t2.json,,False,True,True,q-prod,348,phase_1_n,6
False,t2.json,,False,True,True,q-prod,348,phase_2_n,0
False,t2.json,,False,True,True,q-prod,348,impr_cost,0.0
False,t2.json,,False,True,True,2d-conv,349,time,Timed out.
False,t2.json,,False,True,True,2d-conv,349,cost,-1.0
False,t2.json,,False,True,True,2d-conv,349,phase_1_n,
False,t2.json,,False,True,True,2d-conv,349,phase_2_n,
False,t2.json,,False,True,True,2d-conv,349,impr_cost,
False,t2.json,,False,True,True,mat-mul,350,time,122.78571557998657
False,t2.json,,False,True,True,mat-mul,350,cost,6.948
False,t2.json,,False,True,True,mat-mul,350,phase_1_n,4
False,t2.json,,False,True,True,mat-mul,350,phase_2_n,0
False,t2.json,,False,True,True,mat-mul,350,impr_cost,0.0
False,t2.json,,False,True,False,q-prod,351,time,244.32026720046997
False,t2.json,,False,True,False,q-prod,351,cost,597.163
False,t2.json,,False,True,False,q-prod,351,phase_1_n,6
False,t2.json,,False,True,False,q-prod,351,phase_2_n,
False,t2.json,,False,True,False,q-prod,351,impr_cost,
False,t2.json,,False,True,False,2d-conv,352,time,Timed out.
False,t2.json,,False,True,False,2d-conv,352,cost,-1.0
False,t2.json,,False,True,False,2d-conv,352,phase_1_n,
False,t2.json,,False,True,False,2d-conv,352,phase_2_n,
False,t2.json,,False,True,False,2d-conv,352,impr_cost,
False,t2.json,,False,True,False,mat-mul,353,time,122.75815033912659
False,t2.json,,False,True,False,mat-mul,353,cost,6.948
False,t2.json,,False,True,False,mat-mul,353,phase_1_n,4
False,t2.json,,False,True,False,mat-mul,353,phase_2_n,
False,t2.json,,False,True,False,mat-mul,353,impr_cost,
False,t2.json,,False,False,True,q-prod,354,time,364.05869913101196
False,t2.json,,False,False,True,q-prod,354,cost,597.0640000000001
False,t2.json,,False,False,True,q-prod,354,phase_1_n,262165
False,t2.json,,False,False,True,q-prod,354,phase_2_n,0
False,t2.json,,False,False,True,q-prod,354,impr_cost,0.0
False,t2.json,,False,False,True,2d-conv,355,time,364.1120834350586
False,t2.json,,False,False,True,2d-conv,355,cost,462.64699999999993
False,t2.json,,False,False,True,2d-conv,355,phase_1_n,262165
False,t2.json,,False,False,True,2d-conv,355,phase_2_n,0
False,t2.json,,False,False,True,2d-conv,355,impr_cost,0.0
False,t2.json,,False,False,True,mat-mul,356,time,363.0861213207245
False,t2.json,,False,False,True,mat-mul,356,cost,6.948
False,t2.json,,False,False,True,mat-mul,356,phase_1_n,262165
False,t2.json,,False,False,True,mat-mul,356,phase_2_n,0
False,t2.json,,False,False,True,mat-mul,356,impr_cost,0.0
False,t2.json,,False,False,False,q-prod,357,time,364.06702709198
False,t2.json,,False,False,False,q-prod,357,cost,597.0640000000001
False,t2.json,,False,False,False,q-prod,357,phase_1_n,262165
False,t2.json,,False,False,False,q-prod,357,phase_2_n,
False,t2.json,,False,False,False,q-prod,357,impr_cost,
False,t2.json,,False,False,False,2d-conv,358,time,364.1178913116455
False,t2.json,,False,False,False,2d-conv,358,cost,462.64699999999993
False,t2.json,,False,False,False,2d-conv,358,phase_1_n,262165
False,t2.json,,False,False,False,2d-conv,358,phase_2_n,
False,t2.json,,False,False,False,2d-conv,358,impr_cost,
False,t2.json,,False,False,False,mat-mul,359,time,363.1128602027893
False,t2.json,,False,False,False,mat-mul,359,cost,6.948
False,t2.json,,False,False,False,mat-mul,359,phase_1_n,262165
False,t2.json,,False,False,False,mat-mul,359,phase_2_n,
False,t2.json,,False,False,False,mat-mul,359,impr_cost,
False,,-10,True,True,True,q-prod,360,time,0.009837865829467773
False,,-10,True,True,True,q-prod,360,cost,606.5590000000001
False,,-10,True,True,True,q-prod,360,phase_1_n,0
False,,-10,True,True,True,q-prod,360,phase_2_n,0
False,,-10,True,True,True,q-prod,360,impr_cost,0.0
False,,-10,True,True,True,2d-conv,361,time,0.0051386356353759766
False,,-10,True,True,True,2d-conv,361,cost,912.9159999999999
False,,-10,True,True,True,2d-conv,361,phase_1_n,0
False,,-10,True,True,True,2d-conv,361,phase_2_n,0
False,,-10,True,True,True,2d-conv,361,impr_cost,0.0
False,,-10,True,True,True,mat-mul,362,time,0.002479076385498047
False,,-10,True,True,True,mat-mul,362,cost,224.148
False,,-10,True,True,True,mat-mul,362,phase_1_n,0
False,,-10,True,True,True,mat-mul,362,phase_2_n,0
False,,-10,True,True,True,mat-mul,362,impr_cost,0.0
False,,-10,True,True,False,q-prod,363,time,0.005762577056884766
False,,-10,True,True,False,q-prod,363,cost,606.5590000000001
False,,-10,True,True,False,q-prod,363,phase_1_n,0
False,,-10,True,True,False,q-prod,363,phase_2_n,
False,,-10,True,True,False,q-prod,363,impr_cost,
False,,-10,True,True,False,2d-conv,364,time,0.004670143127441406
