iteration,name,n_apps,bef_size,bef_class,bef_cost,aft_size,aft_class,aft_cost,diff_cost
7,ruler_133604_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133605_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133606_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133607_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133610_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133611_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133612_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133613_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133614_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133615_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133617_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133619_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133620_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133621_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133622_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133623_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133648_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133650_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133651_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133652_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133653_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133654_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133656_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133657_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133658_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133659_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133660_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133661_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133662_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133663_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133664_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133665_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133666_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133667_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133684_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133685_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133686_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133687_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133688_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133689_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133690_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133691_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133692_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133693_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133694_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133695_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133696_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133697_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133698_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133699_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133701_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133702_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133704_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133705_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133706_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133707_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133708_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133709_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133710_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133711_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133712_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133713_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133716_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133717_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133718_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133719_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133728_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133729_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133730_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133731_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133732_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133733_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133734_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133735_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133736_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133737_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133738_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133739_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133740_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133741_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133742_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133743_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133744_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133745_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133749_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133752_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133772_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133773_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133774_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133775_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133812_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133813_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133814_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133815_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133816_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133817_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133818_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133819_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133820_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133821_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133822_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133823_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133824_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133825_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133826_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133827_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133828_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133829_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133830_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133831_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133832_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133833_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133834_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133847_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133848_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133849_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133850_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133851_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133852_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133853_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133854_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133859_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133860_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133861_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133862_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133863_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133864_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133865_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133866_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133867_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133868_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133869_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133870_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133915_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133916_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133917_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133918_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133919_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,ruler_133920_lr-rev,0,25911,1402,77.987,25911,1402,77.987,0
7,vec-neg,4,25911,1402,77.987,25919,1406,77.987,0
7,vec-neg0-l,0,25919,1406,77.987,25919,1406,77.987,0
7,vec-neg0-r,0,25919,1406,77.987,25919,1406,77.987,0
7,litvec,2,25919,1406,77.987,25921,1406,77.888,0.09899999999998954
8,ruler_13_lr-rev,12,25921,1406,77.888,25938,1411,74.68,3.2079999999999984
8,ruler_14_lr-rev,0,25938,1411,74.68,25938,1411,74.68,0
8,ruler_75157_lr-rev,0,25938,1411,74.68,25938,1411,74.68,0
8,ruler_75158_lr-rev,0,25938,1411,74.68,25938,1411,74.68,0
8,ruler_75159_lr-rev,0,25938,1411,74.68,25938,1411,74.68,0
8,ruler_75160_lr-rev,0,25938,1411,74.68,25938,1411,74.68,0
8,ruler_75162_lr-rev,2,25938,1411,74.68,25940,1411,74.68,0
8,ruler_75163_lr-rev,2,25940,1411,74.68,25942,1411,74.68,0
8,ruler_75184_lr-rev,1,25942,1411,74.68,25944,1412,74.68,0
8,ruler_75185_lr-rev,1,25944,1412,74.68,25945,1412,74.68,0
8,ruler_75186_lr-rev,1,25945,1412,74.68,25946,1412,74.68,0
8,ruler_75187_lr-rev,1,25946,1412,74.68,25947,1412,74.68,0
8,ruler_75188_lr-rev,1,25947,1412,74.68,25948,1412,73.47900000000001,1.2009999999999934
8,ruler_75189_lr-rev,1,25948,1412,73.47900000000001,25950,1413,73.47900000000001,0
8,ruler_75190_lr-rev,1,25950,1413,73.47900000000001,25951,1413,73.47900000000001,0
8,ruler_75191_lr-rev,1,25951,1413,73.47900000000001,25952,1413,73.47900000000001,0
8,ruler_75192_lr-rev,1,25952,1413,73.47900000000001,25953,1413,73.47900000000001,0
8,ruler_75193_lr-rev,1,25953,1413,73.47900000000001,25955,1414,73.47900000000001,0
8,ruler_75194_lr-rev,1,25955,1414,73.47900000000001,25956,1414,73.47900000000001,0
8,ruler_75195_lr-rev,1,25956,1414,73.47900000000001,25957,1414,73.47900000000001,0
8,ruler_76729_lr-rev,0,25957,1414,73.47900000000001,25957,1414,73.47900000000001,0
8,ruler_76730_lr-rev,0,25957,1414,73.47900000000001,25957,1414,73.47900000000001,0
8,ruler_76731_lr-rev,0,25957,1414,73.47900000000001,25957,1414,73.47900000000001,0
8,ruler_76732_lr-rev,0,25957,1414,73.47900000000001,25957,1414,73.47900000000001,0
8,ruler_76733_lr-rev,0,25957,1414,73.47900000000001,25957,1414,73.47900000000001,0
8,ruler_76734_lr-rev,0,25957,1414,73.47900000000001,25957,1414,73.47900000000001,0
8,ruler_76735_lr-rev,0,25957,1414,73.47900000000001,25957,1414,73.47900000000001,0
8,ruler_76736_lr-rev,0,25957,1414,73.47900000000001,25957,1414,73.47900000000001,0
8,ruler_76737_lr-rev,0,25957,1414,73.47900000000001,25957,1414,73.47900000000001,0
8,ruler_76738_lr-rev,0,25957,1414,73.47900000000001,25957,1414,73.47900000000001,0
8,ruler_118802_lr-rev,32,25957,1414,73.47900000000001,25995,1420,73.47900000000001,0
8,ruler_118803_lr-rev,31,25995,1420,73.47900000000001,26034,1428,73.47900000000001,0
8,ruler_118804_lr-rev,32,26034,1428,73.47900000000001,26066,1428,73.47900000000001,0
8,ruler_118805_lr-rev,31,26066,1428,73.47900000000001,26097,1428,73.47900000000001,0
8,ruler_118806_lr-rev,25,26097,1428,73.47900000000001,26127,1433,73.47900000000001,0
8,ruler_118807_lr-rev,25,26127,1433,73.47900000000001,26152,1433,73.47900000000001,0
8,ruler_118808_lr-rev,24,26152,1433,73.47900000000001,26180,1437,73.47900000000001,0
8,ruler_118809_lr-rev,24,26180,1437,73.47900000000001,26204,1437,73.47900000000001,0
8,ruler_118810_lr-rev,11,26204,1437,73.47900000000001,26215,1437,73.27799999999999,0.20100000000002183
8,ruler_118811_lr-rev,11,26215,1437,73.27799999999999,26227,1438,73.27799999999999,0
8,ruler_118812_lr-rev,11,26227,1438,73.27799999999999,26238,1438,73.27799999999999,0
8,ruler_118813_lr-rev,11,26238,1438,73.27799999999999,26249,1438,73.27799999999999,0
8,ruler_118814_lr-rev,14,26249,1438,73.27799999999999,26263,1438,73.27799999999999,0
8,ruler_118815_lr-rev,14,26263,1438,73.27799999999999,26277,1438,73.27799999999999,0
8,ruler_118816_lr-rev,14,26277,1438,73.27799999999999,26291,1438,73.27799999999999,0
8,ruler_118817_lr-rev,14,26291,1438,73.27799999999999,26305,1438,73.27799999999999,0
8,ruler_118846_lr-rev,25,26305,1438,73.27799999999999,26330,1438,73.27799999999999,0
8,ruler_118847_lr-rev,25,26330,1438,73.27799999999999,26355,1438,73.27799999999999,0
8,ruler_118848_lr-rev,25,26355,1438,73.27799999999999,26380,1438,73.27799999999999,0
8,ruler_118849_lr-rev,25,26380,1438,73.27799999999999,26405,1438,73.27799999999999,0
8,ruler_118850_lr-rev,25,26405,1438,73.27799999999999,26430,1438,73.27799999999999,0
8,ruler_118851_lr-rev,25,26430,1438,73.27799999999999,26455,1438,73.27799999999999,0
8,ruler_118852_lr-rev,25,26455,1438,73.27799999999999,26480,1438,73.27799999999999,0
8,ruler_118853_lr-rev,24,26480,1438,73.27799999999999,26504,1438,73.27799999999999,0
8,ruler_118854_lr-rev,25,26504,1438,73.27799999999999,26529,1438,73.27799999999999,0
8,ruler_118855_lr-rev,25,26529,1438,73.27799999999999,26554,1438,73.27799999999999,0
8,ruler_118856_lr-rev,24,26554,1438,73.27799999999999,26578,1438,73.27799999999999,0
8,ruler_118857_lr-rev,24,26578,1438,73.27799999999999,26602,1438,73.27799999999999,0
8,ruler_118858_lr-rev,25,26602,1438,73.27799999999999,26627,1438,73.27799999999999,0
8,ruler_118859_lr-rev,24,26627,1438,73.27799999999999,26651,1438,73.27799999999999,0
8,ruler_118860_lr-rev,32,26651,1438,73.27799999999999,26683,1438,73.27799999999999,0
8,ruler_118861_lr-rev,32,26683,1438,73.27799999999999,26715,1438,73.27799999999999,0
8,ruler_118862_lr-rev,32,26715,1438,73.27799999999999,26747,1438,73.27799999999999,0
8,ruler_118863_lr-rev,32,26747,1438,73.27799999999999,26779,1438,73.27799999999999,0
8,ruler_118864_lr-rev,32,26779,1438,73.27799999999999,26811,1438,73.27799999999999,0
8,ruler_118865_lr-rev,32,26811,1438,73.27799999999999,26843,1438,73.27799999999999,0
8,ruler_118866_lr-rev,32,26843,1438,73.27799999999999,26875,1438,73.27799999999999,0
8,ruler_118867_lr-rev,32,26875,1438,73.27799999999999,26907,1438,73.27799999999999,0
8,ruler_118868_lr-rev,32,26907,1438,73.27799999999999,26939,1438,73.27799999999999,0
8,ruler_118869_lr-rev,32,26939,1438,73.27799999999999,26971,1438,73.27799999999999,0
8,ruler_118870_lr-rev,32,26971,1438,73.27799999999999,27003,1438,73.27799999999999,0
8,ruler_118871_lr-rev,32,27003,1438,73.27799999999999,27035,1438,73.27799999999999,0
8,ruler_118872_lr-rev,32,27035,1438,73.27799999999999,27067,1438,73.27799999999999,0
8,ruler_118873_lr-rev,32,27067,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118878_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118879_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118880_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118881_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118883_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118885_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118887_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118889_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118892_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118893_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118894_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118895_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118896_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118897_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118898_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118899_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118901_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118903_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118908_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118910_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118912_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118913_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118916_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118917_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118918_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118920_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118922_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118924_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118938_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118939_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118940_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118941_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118950_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_118951_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119056_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119057_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119058_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119059_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119068_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119069_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119070_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119072_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119074_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119075_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119076_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119077_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119078_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119079_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119080_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119082_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119086_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119087_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119088_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119089_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119090_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119091_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119092_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119093_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119094_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119095_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119096_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119097_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119098_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119099_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119102_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119103_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119104_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119105_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119107_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119108_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119109_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119110_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119118_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119119_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119120_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119121_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119122_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119123_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119124_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119125_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119126_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119127_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119128_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119129_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119133_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119134_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119135_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119143_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119144_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119145_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119146_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119147_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119148_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119149_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119151_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119156_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119158_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119159_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119160_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119161_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119162_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119163_lr-rev,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119166_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119167_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119168_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119169_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119170_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119171_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
8,ruler_119172_lr,0,27099,1438,73.27799999999999,27099,1438,73.27799999999999,0
